,id,text
251687,1257255867692572673,"Camminare per il centro e sentire solo l’eco del tuo passo, come se Roma ti stesse inseguendo, poi tendere meglio l’orecchio, percepire una voce che è più un sussurro: “Perché m’avete abbandonato?” chiede la città nel vuoto, e infine, in tono più basso: “Grazie per averlo fatto”. "
251688,1257255900496179201,"VABBÈ BTW IN QUALSIASI CITTÀ O CONTINENTE MI PORTINO, BASTA CHE VIAGGIO NON VEDO L'ORAAA IL MIO PRIMO VIAGGIO DA SOLA CON MIO FRATELLO (ESCLUDENDO QUELLO CON LA SCUOLA)"
251689,1257256058093015040,"Una mia compagna di classe non è della nostra città ma di un paesino vicino. Stavamo parlando dei contagi e lei dice ""vabbè professoressa ma da noi non c'è neanche un contagio"" arriva la professoressa e fa ""e ci credo, sit quatt ijatt"" RAGA SONO CADUTA DALLA SEDIA"
251690,1257256104737767426,"Nel comune dove abito questa mattina i commercianti hanno consegnato le chiavi delle loro attività, anche nelle vostre città è avvenuta questa manifestazione? #4maggio"
251691,1257256115169103872,Peccato che in alcune città italiane non esistono scogliere
251692,1257256160622718976,"Fase 2 alla Brancaleone. Rimini, bici su stesso marciapiede senza rispettare la distanza di un metro, auto che vagano come se tutto fosse aperto, gente anche senza mascherina. Questa la fase 2 senza presidio,controllo e fatta solo di reclami. Città come prima."
251693,1257256200531476481,"Strade, scuole, ponti, metrò: Milano «città cantiere» per una nuova sfida https://acerbolivio.com/2020/05/04/strade-scuole-ponti-metro-milano-citta-cantiere-per-una-nuova-sfida/"
251694,1257256276041641984,"È arrivato il #4maggio: la #Fase2 sarà una grande sfida per la mobilità, soprattutto nelle città di grandi dimensioni dove il trasporto pubblico dovrebbe avere un ruolo cruciale. Di @f_camilli"
251695,1257256379812925440,"Strade, scuole, ponti, metrò: Milano «città cantiere» per una nuova sfida "
251696,1257256403066068993,"Oppure, di quando sapevo che non sarei riuscita a smettere di piangere (prima che iniziassi a piangere) ed ero a scuola letteralmente scappavo dall’edificio, prendevo il bus e andavo dall’altra parte della città"
251697,1257256525267111938,Sto vedendo immagini di alcune di città di questa mattina e già mi dovete tenere
251698,1257256565301747712,"Quanta invidia nei confronti dei romani che da oggi potranno godersi la città più bella al mondo. Senza turisti, senza gente che ti spinge e senza bancarelle. Io andrei ogni giorno a Fontana di Trevi. #Roma mi manca tantissimo. #FaseDue #Fase2"
251699,1257256640149180416,Io invece toglierei la scorta e lo rimanderà nella sua città natale.
251700,1257256744948051969,“Chissà come mai Milano è una delle città più colpite” Milano: https://twitter.com/beingKappa/status/1257246508950446081/video/1
251701,1257256942973734912,"No no ho visto con i miei occhi....si certo ci Sara' anche gente perbene,e chi dice il contrario ?! Ma in % sono meno di quelli che non fanno una mazza,E Ripeto come citta' fa cagare e allora ?"
251702,1257257005749854210,Il genio del sindaco della mia città ha deciso di riaprire i mercati rionali e ha fatto anche un video “dimostrativo” e: 1) la situazione non mi sembrava molto sotto controllo 2) è assurdo come lì ci fossero solo persone anziane
251703,1257257155796914176,Perché dovevano essere affollate? Le imprese manifatturiere non si trovano a Roma città. Mi sembra logico.
251704,1257257338072858625,"Un giorno da non dimenticare, voglio dedicarlo ai tanti anziani piemontesi tifosi del Toro che abbiamo perso in questo mesi perché colpiti da questo maledetto virus. Avete raggiunto gli immortali lassù, proteggete la nostra città,W Noi !#sempreforzatoro #torinofc @TorinoFC_1906"
251705,1257257547922378752,CAPUA – Nocerino (SiAmo Capua): “Allarme randagismo in città” https://i2.wp.com/www.teleradio-news.it/wp-content/uploads/2020/05/foto-randagi.jpg?fit=300%2C189&amp;ssl=1
251706,1257257573562101767,"La Fase due in città parte con la protesta di chi ha il negozio in centro: appuntamento a questa sera, lunedì 4 maggio. "
251707,1257257591345946624,"Covid 19: morta donna di 63 anni, ricoverata all’ospedale di Città di Castello. Un decesso anche all’ospedale di Pantalla https://primopianonotizie.tv/2020/05/04/covid-19-morta-donna-di-63-anni-ricoverata-allospedale-di-citta-di-castello-un-decesso-anche-allospedale-di-pantalla/"
251708,1257257597704511488,"Milano una delle città più colpite e la gente scende per strada a ballare, voi non state per niente bene"
251709,1257257735688773633,Come è la situazione nelle vostre città?
251710,1257257738683514880,Per cinque città Trapanesi arrivano 70 milioni dalla Regione https://www.trapani-24h.it/per-cinque-citta-trapanesi-arrivano-70-milioni-dalla-regione-5/
251711,1257257756316372993,"non sono convinto, oggi alle 10 direzione città volevo prendere la 29 ma 6 persone alla I fermata (fronte poste) e altrettante dentro... praticamente impossibile rispettare le distanze... rinunciato e usato l'auto."
251712,1257257939477450752,"sono super cattive e super furbe le scimmie, mio padre è stato in India un mese, ha vissuto nei paesini, non in città e una volta una scimmia ha rubato il denaro ad una signora e lo fanno per farsi dare del cibo tipo, così tu per fargli mollare quello che hanno sei obbligato a +"
251713,1257258014429585411,Milano? Cos’è milano? Non la città in cui sono nata a deludermi così tanto
251714,1257258062974464001,Scusami se te li chiedo in che città abiti? Io a Milano ma nella mia zona non c’è tanta gente ne tante macchine e i mezzi non sono strapieni
251715,1257258098361806848,Città della Pieve: contributi per ampliamenti o riaperture di esercizi 
251716,1257258103273373696,Si sa in che città? 
251717,1257258169853771777,"È successo pure Fukushima, Bhopal e un altra sfilza di disastri lunga così nel mondo ""democratico"". Senza contare che i ""democratici"" per eccellenza, ad oggi, sono stati gli unici ad aver deliberatamente buttato un paio di bombe atomiche su delle città."
251718,1257258193522221057,Ma poi è anche la città più a rischio 
251719,1257258205291466752,"Infatti non sono rimasto Solo una settimana,e confermo per me e' una citta' del terzo mondo!!se tu non sei d'accordo sono problemi tuoi!!"
251720,1257258381800284162,Foto appena pubblicata @ROMA - città eterna https://www.instagram.com/p/B_w0xzTjAjH/?igshid=ns3i33euni5j
251721,1257258732851003392,* Il libro Noi quelli di #città a soli 25 $-- Il libro che narra la vita degli animali in città con le fotografie -- Tutto a colori da #Amazon - https://www.amazon.it/Noi-quelli-citt%C3%A0-Stefano-Benedetti-ebook/dp/B01LXESILG/ref=sr_1_2?s=digital-text&amp;ie=UTF8&amp;qid=1475469530&amp;sr=1-2
251722,1257258794104561664,"Se voi osservate attentamente la tabella della Protezione Civile emessa ieri sulla situazione dei contagi,noterete nel disegno che la situazione È DIFFERENTE DA REGIONE A REGIONE, come pensare di proteggersi nelle città con un’autocertificazione e senza aver fatto tamponi?ASSURDO "
251723,1257258849771323392,Usl Umbria 1 - Bollettino Covid-19: decessi agli ospedali della Media Valle del Tevere e di Città di Castello http://tinyurl.com/ybk85tnx
251724,1257258904586723329,Poteva succedere ovunque e invec... ah no proprio nella città messa peggio
251725,1257258928976560128,"Il recente passato insegna che ci fu un altro boom di #biciclette, nel 1970, ma non durò a lungo. Oggi la storia si ripete. Questa volta riusciremo a cambiare il volto delle nostre città per sempre? #COVID19 #Fase2 #FaseDue #Mobilità"
251726,1257258985301979136,"Piazza del Plebiscito deserta, ecco la (mia) foto-simbolo per la fine della #fase1 a #Napoli. Dunque, per immortalare un momento storico, prendo la e-bike e giro per la città. A Voi le immagini di un film drammatico e memorabile #FOTO #Fase2 #COVID19"
251727,1257258998673354753,"Esatto, hai detto bene. I media stanno solo fomentando odio e razzismo. Nessuno vuole fare rientro nelle proprie città di residenza mettendo in pericolo gli altri. Si chiede solo di poter tornare in estrema sicurezza tramite dei piani studiati per far sì che ciò avvenga."
251728,1257259038087294980,"Dimmi da dove vieni e ti dico quanta invidia hai. Studia va che ti fa bene, città invidiata da tutto il mondo e osteggiata da razzisti italiano mascherati."
251729,1257259162419048449,"A me la gente ha rotto il cazzo, e lo dico col cuore. E non parlo di gente della mia città, ma di Twitter, che si pensa la migliore puntando il dito contro altri e facendo a gara a chi sta a casa più a lungo"
251730,1257259313053290496,"Nonostante tutto ciò le più grandi città del mondo sono costruite sulla costa, sono le più care e ospitano il maggior tasso di povertà fra la popolazione. SVEGLIA !!!!"
251731,1257259383534297089,è un ristorante giapponese con contaminazioni peruviane e brasiliane che fa consegne a domicilio anche a distanza di chilometri (come nel mio caso visto che abito mooolto lontano da città grandi) e sembra tutto buonissimo
251732,1257259385920913410,"In questa città ho notato veramente pochissima differenza tra oggi e il pre corona virus, meno macchine ok ma la gente un po' c'è. Però tutti rispettano le distanze, anche se il 70% non indossa mascherina o la mette male."
251733,1257259459308654592,Ecco i piani delle grandi città da Milano a Palermo per la riapertura https://fai.informazione.it/daiblog/35EB4563-FF42-4E34-8658-6BF0AF5F8770/Ecco-i-piani-delle-grandi-citta-da-Milano-a-Palermo-per-la-riapertura di @fainformazione
251734,1257259544671145984," #4Maggio 1990 – Firma a Groote Schuur (Città del Capo) del Groote Schuur Minute, tra Nelson Mandela del Congresso nazionale africano (ANC) e Frederik Willem de Klerk, l'allora Presi"
251735,1257259686224633856,#COVID19 #Fase2 A #MANTOVA NASCE UN PIANO PER UNA CITTÀ PIÙ GIUSTA E DEMOCRATICA. L'intervista di @mattpalazzi a @RaiNews | https://aliautonomie.it/2020/05/04/a-mantova-nasce-un-piano-per-una-citta-piu-giusta-e-democratica/
251736,1257259869826166786,Tu pensi che sia furbo vendere il pacco? Pensi che ti risolva la vita? Io penso che questa gente nn ha ben capito come funziona. Penso che per colpa loro questa città cammina con il freno tirato. E questa è stupidita'
251737,1257259870543319040,"#Covid Città di Castello, #muore una #63enne https://www.umbriaon.it/covid-citta-di-castello-muore-una-63enne/ #Umbria #Covid-19 #coronavirus #decessi #CittadiCastello #Pantalla #Perugia #cordoglio"
251738,1257259900448710657,"Io non lavoro (e non potrò lavorare per mesi finché non riprenderà la ""normalità"") + Vivo in una città in cui non ho congiunti di nessun tipo. = Per me la fase 2 è uguale alla fase 1, saranno solo un po' più lunghe le mie passeggiate. E mi ritengo fortunata. #fase2 #4maggio"
251739,1257259924347924480,Il virus è stato acclarato è di origine naturale ma nulla vieta che in laboratorio maneggiando il virus naturale qualche operatore si sia infettato accidentalmente e magari essendo asintomatico ha infettato la città di Wuahn
251740,1257259951640260610,Cittá meravigliosa appena sará possibile ci torneró
251741,1257259971693117440,"Penso che fondamentalmente è stata data la possibilità a chi magari non ha come appoggio la famiglia di stare con il/la partner con cui magari invece passa più tempo, anche magari perché uno lavora in una città senza la famiglia ed ha un rapporto stabile"
251742,1257260344185180161,"Ma raga okay vedetevi con gli amici tenendo le giuste distanze, andate dai parenti sempre stando a distanza MA NON AMMUCCHIATEVI IN CITTÀ TUTTI VICINI VICINI PORCA TROIA Voi non siete pagliacci, voi siete IGNORANTI PROPRIO"
251743,1257260380923011072,Questa città cammina col freno tirato non solo per quello
251744,1257260392855867393,Se quello che è successo a Torino sarebbe successo in qualche città del sud sai che notiziona
251745,1257260564419665922,Il dolce far niente a Roma solo se sei ricco da far schifo perché sennò è una città brutale non per i deboli di cuore.
251746,1257260578290180096,"Bè, una città che elegge Pisapia e Sala non può essere abitata da gente normale ."
251747,1257260592181784576,"Anche il tu no sai chi sono io,non è male,visto che noi poveri pirla siamo dovuti uscire in questi 2 mesi per andare a lavorare,terrorizzati dal corona e il pensiero dell'autocertificazione,in città deserte e blindate Come se avessimo lo spirito per andare a cazzeggiare"
251748,1257260609638457345,"Magari c'è gente che è rimasta bloccata al nord e lavorava lì, e doveva pagarsi affitto o hotel o era addirittura ospite e ora non lavora più Mi sa che non hai mai vissuto in città diverse dalla tua, sbaglio? "
251749,1257260639283818498,Eravamo l'unica cosa che movimentava un po' la città 
251750,1257260640630169600,"avrebbero potuto fare). Io la chiamo un po' Torino città anarchica. Ci vivo e mi piace, ma certi soggetti sembrano averla scelta come città da distruggere per i propri interessi. Il problema è che non sono pochi."
251751,1257260641490030593,latinisindacoterni il sindaco senza consiglio comunale e senza democrazia viola la legge e non apre i parchi perché non può controllarli! Caro sindaco sta controllando tutti i supermercati della città o le viene da… https://www.instagram.com/p/B_w1zOKKnLG/?igshid=1bqrhvuqt3aqx
251752,1257260763464568834,"Ieri ho sentito in un tg che in una città,penso Milano non ne sono certa(e mi scuso per l'errore eventualmente) una circolare permette a chi fa sport di non portare la mascherina, se questo è vero la #fase2 durerà molto meno"
251753,1257260789041369088,"Ogni volta che in questa cazzo di città succede qualcosa di Idiota c’è sempre di mezzo un dj di merda, razza che odio con tutto me stesso"
251754,1257260936500568067,"Non sono solita fare distinzioni e mai ne farò, ma è possibile che proprio a Milano che è tra le città più colpite la gente si senta autorizzata a fare il cazzo che vuole?"
251755,1257261116364935168,"Ho fatto un giro in macchina per il centro della città senza mai scendere e mi sono commossa, regolare"
251756,1257261194693480448,"ROCCAPIEMONTE, TUTTI NEGATIVI I TAMPONI DELLO SCREENING DI MASSA Roccapiemonte si riconferma città “Covid free”. A comunicarlo stamane è il Sindaco Carmine Pagano dopo aver ricevuto gli esiti ed... "
251757,1257261243028566017,avrei partecipato io ai campionati nazionali universitari... come ľanno scorso del resto solo che ogni anno cambia la città
251758,1257261249936719872,La rete #FTTH di #OpenFiber arriva a Gemona: è iniziata la fase di commercializzazione per oltre 2mila U.I. del territorio. Un investimento diretto di circa 2 milioni di euro per rendere la città totalmente digitale con il progetto “Gemona Smart City” https://bit.ly/2YtZrEq
251759,1257261299106549761,In verità io metterei in città dei veri punti di diffusione della storia napoletana
251760,1257261374717255680,Gli Amici del Real Castello di Moncalieri con la Fase 2 escono virtualmente dalla dimora sabauda e narrano della città e della sua storia sui social con #VirtuallyMoncalieri. https://sguardisutorino.blogspot.com/2020/05/gli-amici-del-castello-di-moncalieri.html @MoncalieriTO #CastelloDiMoncalieri #moncalieri #iorestoacasa @viveremoncalier
251761,1257261407420243970,"Non sono mai stata a Torino ma non pensavo fosse così, anche se c’è da dire che purtroppo in generale in tutte le città grandi se ne vedono di ogni"
251762,1257261465565835267,"E se la ripresa...fosse davvero diversa? Belle fotografie della città in cui vivo e profonde le riflessioni di Davide Gammon di Spazio, davvero una bella lettura: "
251763,1257261535749160960,Bellissimi ricordi di questa città !
251764,1257261895200968704,"#Sfida per bambini e ragazzi: immaginate la città del futuro - Corriere della Sera Sfida per bambini e ragazzi: immaginate la città del futuro Corriere della Sera https://wp.me/p4bTvP-1wu9 Architettura, News http://goo.gl/KQrlT"
251765,1257261925714493440,"-ragazzi, bensi anche adulti) che si comportano da coglion*, peggio di creature piccole. come ci si puo affidare al buon senso se molti di voi manco sanno che cos'è? mi riferisco ora ad un video che ho visto, città Milano. gente che si è radunata co tanto di musica pe-"
251766,1257262094929596416,"Magari non hanno più soldi Per quello ti dicevo ""forse non hai mai vissuto fuori dalla tua città"" Le problematiche possono essere tante"
251767,1257262104941408257,"L’Italia non è un paese nazione, non è nel suo DNA. L'Italia è stata con successo, un Impero. Poi costituita da città potente. Il futuro immediato, non può essere il federalismo, sarebbe un pesante errore. L'Italia deve avere il coraggio di trasformarsi #ConfederazioneItalia"
251768,1257262185744654336,"-strada, a ballare come se fossimo al carnevale di Rio. MILANO, una delle città piu colpite e con un collasso degli ospedali che sputa in faccia alla sua stessa città con questi atteggiamenti. siete degli irresponsabili. ma non solo voi, chissà quante città stanno vedendo-"
251769,1257262302765645829,"Le città vanno completamente ripensate, ascoltate Renzo Piano, quando dice che c'è da ricucire le periferie con i centri delle città."
251770,1257262316153966594,Chi di voi ha preso mezzi pubblici in città stamattina? Che affollamento c'era? E le auto per strada? I primi dati e le testimonianze dirette mi dicono bus decisamente vuoti a Torino
251771,1257262388560175104,"Per la Fase 2 a @Roma abbiamo previsto un piano straordinario sulla mobilità sostenibile, che prevede 150 chilometri di nuove piste ciclabili transitorie da realizzare su vie principali e itinerari strategici della nostra città: https://bit.ly/2YqeE9z"
251772,1257262442012463104,"A Roma, nella Fase 1 dell’emergenza #coronavirus, la Polizia Locale ha effettuato in totale oltre 850mila controlli: rilevati 3mila illeciti. Le verifiche proseguiranno in tutta la città anche nella Fase 2 #NonAbbassiamoLaGuardia"
251773,1257262456579198977,Salerno nel primo giorno della “fase 2”: viaggio per la città che riparte/VIDEO https://www.salernonotizie.it/2020/05/04/salerno-nel-primo-giorno-della-fase-2-viaggio-per-la-citta-che-riparte-video/?utm_campaign=salerno-nel-primo-giorno-della-fase-2-viaggio-per-la-citta-che-riparte-video&amp;utm_medium=twitter&amp;utm_source=twitter 04/05/2020
251774,1257262557209006080,Ci sono ancora molte zone di Milano dove la metropolitana è un sogno . Anche poche le linee per una città che ha bisogno di essere collegata diversamente. Non so come farà chi deve prendere un treno per arrivare in città .
251775,1257262685210673152,"#Fase2 #4maggio Io ho parenti fino al 6 grado in 25 paesi e città della Sardegna, volendo, posso ricominciare a viaggiare. Se poi aprono anche al resto d'Italia, posso visitare 7 regioni. Si scherza, ma volendo è possibile."
251776,1257262692554981376,"Una donna cinese di 24 anni della città di Xiamen della quale conosciamo soltanto il cognome Chen, è andata a dormire con dei fastidiosi ronzii nelle orecchie. Il mattino seguente non riusciva a distinguere la voce del fidanzato. Corsa https://www.otowell.it/cina-uno-strano-caso-di-sordita-non-sente-le-voci-maschili/"
251777,1257262761064751104,"Coronavirus, via alla Fase 2 cronaca da Imperia città finalmente “aperta” "
251778,1257262782292033537,"Bellissima intervista, da leggere assolutamente. Il nostro modello di sviluppo urbano cambierà dopo il virus e la questione ambientale diventerà centrale. Bisognerà vedere se anche la mia città, Roma, riuscirà a ripartire con un ritmo diverso rispetto a prima. Purtroppo ne dubito "
251779,1257262787329490945,"è da due mesi che penso di comprarmi il biglietto per uno dei concerti di liam, solo che non so che città decidere tra lucca e roma, il problema è che voglio il pit ma il pit c’è solo a lucca"
251780,1257262813111877632,INDIVIDUAZIONE ENTI E SOCIETA' CHE AI FINI DELLA ELABORAZIONE DEL BILANCIO CONSOLIDATO SONO DA INCLUDERE NEL GRUPPO AMMINISTRAZIONE PUBBLICA CITTA' DI RONCADE E NEL PERIMETRO DI CONSOLIDAMENTO. https://ift.tt/2Wm72Co
251781,1257262997027852288,"La ""rossa"" Livorno, città bellissima, come c'e ne sono tante in Italia, rovinata dal'ottusagine, sinistra. "
251782,1257263004963438593,Dovrei prendere i mezzi e avere una giustificazione. Inoltre non vorrei correre ma solo contemplare la bellezza della città eterna.
251783,1257263016141303808,"Quest'anno non potremo salire a #Superga con le nostre famiglie a ricordare, da torinesi, la squadra che tanto orgoglio ha portato alla nostra città. Ma nessuno, a 71 anni di distanza, può dimenticare. In tutta Italia tanti pensieri commossi andranno agli Invincibili. #4maggio"
251784,1257263040602542082,Non capisco perché generalizzare. Nella città in cui vivo tutti erano distanti e la maggior parte aveva mascherine. Un po' di ottimismo e fiducia nel prossimo non guasta mai #fase2 #FaseDue #coronavirus
251785,1257263079391404032,pensare che quella sia la mia città...
251786,1257263200829165569,Ad aprile prezzi delle case stabili nonostante il congelamento degli scambi. I valori nelle città http://www.immobiliarebari.it/wordpress/2020/04/30/ad-aprile-prezzi-delle-case-stabili-nonostante-il-congelamento-degli-scambi-i-valori-nelle-citta/
251787,1257263350356074496,le luci della città
251788,1257263397953064966,potevo aspettarmelo da tutte le città ma non proprio da milano che è stata la prima a soffrirne di tutta sta situazione 
251789,1257263430995783682,"Città della Pieve – Economia, contributi per ampliamenti o riaperture di esercizi "
251790,1257263465665789954,"#vodafone ACCENDE 5G IN 5 CITTÀ ITALIANE MILANO, ROMA, NAPOLI, BOLOGNA, TORINO"
251791,1257263491880230913,Le luci della città
251792,1257263506908418052,"Sì! Cuneo città, tu?"
251793,1257263728673918978,Covid-19: decessi agli ospedali della Media Valle del Tevere e di Città di Castello http://www.trgmedia.it/Covid-19-decessi-agli-ospedali-della-Media-Valle-del-Tevere-e-di-Citt-224-di-Castello/news-114861.aspx di @arquennet
251794,1257263782289707009,Lunedì 04 maggio (ore 15.00) in diretta FB per parlare di CITTA' D'ARTE - IL NORD #ripartiamodallitalia #iorestoinitalia #fioccorossoviaggi #agenziaviaggi #vacanze #viaggi #pontedera #estate #andratuttobene #ritorneremoaviaggiare #ilturismosostienelitalia #cittàdarte #monumenti
251795,1257263828892598273,Assolutamente no ho vissuto 2 mesi in esterno vedendo città fantasma oggi alla prima timida ripartenza vedo tanta felicità tanta gente che si muove poi chi è ipocondriaco e trema e frigna problema suo e si richiudera' nel rifugio antiatomico La natura e il mondo vincono sempre
251796,1257263847011950592,"[signori della planarseal vi invito a lasciare Mio Figlio Azaria sulla rete , vi do 2 ore, che ci vogliono e poi salutate parenti e amici e prenotate al primo ospedale della vostra città che da lì vivi non ne uscite di certo]."
251797,1257263861360623616,"Contro la clausura da Covid, possono servire una penna di qualità e un reportage di viaggio ben scritto. Li trovi su @foglieviaggi Fabrizio Funtò, @fabrix8 racconta Los Angeles, ""la città-non-città"". A questo link la prima puntata: https://tinyurl.com/y7cdyk29 @Fiorello"
251798,1257263911625261056,"Taglio alberi in città, interrogazione di Falconeri e Giuzio http://www.comune.potenza.it/?p=40088 di @@ComuneDiPotenza"
251799,1257263968265084933,"Stamattina ho fatto un giro per la Città per controllare la situazione. Non si sono registrate particolari criticità, anche se ho visto tante persone in giro. Era comprensibile, ma mi appello ancora una volta al vostro senso di responsabilità #Fase2 #ReggioCalabria #4maggio"
251800,1257263990897618944,"Alto Fermano: scossa di terremoto, epicentro nella Città di Amandola, magnitudo 2.4. http://twib.in/l/79aKRqLzG5KG"
251801,1257264125681549313,STO PIANGENDO NSFJKSSKSK PERÒ È A MILANO LA CITTÀ DEL VIDEO 
251802,1257264211975176192,una che conosco addirittura se ne è tornata alla città dove studia 
251803,1257264278362562560,Grillo già sapeva da DI MAIO della epidemia e si era già parlato la schiena venendo a Romavista la invasione di cinesi in quella città...della serie parliamoci il culo noi della gente chi se ne frega!!!!
251804,1257264278371020801,Non lo so. Cmq possono esserci tanti problemi quando vivi n una città non tua e magari non lavori
251805,1257264288886030337,Cuneo città anche io 
251806,1257264492402049025,Nel mio paesino zero (0) contagi e nonostante tutto rispettiamo tutte le norme di sicurezza date dal governo.. poi dicono che in città hanno una mentalità aperta lmao
251807,1257264531606310914,Ho visto che in tante città come al solito sono usciti in massa. Spero che qui si diano una regolata. Vorrei finire la mia vita con un congiunto e non reclusa in casa con l’ipocondria e il gatto.
251808,1257264536190701570,"Starsene chiusi in casa in una città come Roma e con questo tempo, mentre è concesso uscire, è da irresponsabili"
251809,1257264690809446401,"Ciao Linda , ho parlato in mattinata con un responsabile Inps della sede della mia città. Mi ha confermato che il problema stagionali , codici ateco, esiste e sono a conoscenza anche loro , che le pratiche sono in mano alla sede centrale che ,a sua detta le stanno lavorando"
251810,1257264714180112385,Città?
251811,1257264743041191937,"Come la mia città, ma tante aziende hanno riaperto la gente va a lavorare ora non dobbiamo lamentarci del traffico dai.. altrimenti non ne usciremo mai"
251812,1257264774024507392,Oggi mi sono ritrovato la mia città citata in apertura del Morning Briefing di @nytimes ... Chiaramente per parlare della ripartenza incerta post #lockdown. Che gioia.....
251813,1257265008683122688,"Siamo stufi e indignati. Perché li fate entrare se poi lasciate che facciano ""carne di porco"" delle nostre città? Rispondete per Diana! @LucianaMorgese @GiuseppeConteIT"
251814,1257265027167518725,"A Vicenza verso metà mattina discreto passaggio di macchine, non al livello del pre-lockdown ma la differenza con 15 giorni fa si nota. Mezzi, per quel che ho visto, vuoti o quasi (ma in una città medio-piccola è la prassi)"
251815,1257265080133181443,in quale città?
251816,1257265338883989505,"Buongiorno Francesca. Il caffè è grande quanto una parte della vita di una città quanto l'amore. Buona fortuna, Italia ... "
251817,1257265478197747712,"#Torino Un clima sociale permeato da nuova #cultura. Io ci sono nata e cresciuta nei paraggi di corso Giulio Cesare, ma non era il caos di adesso. Ho fatto bene a spostarmi in campagna, ma non trovo giusto che i torinesi rinuncino alla loro città. "
251818,1257265481263779842,E hai scelto una delle mie città preferite wow 
251819,1257265735115702272,"“Città sommersa” di Marta Barone, Bompiani editore: un libro tra le mani @libribompiani https://www.thebookadvisor.it/recensioni/un-libro-tra-le-mani/citta-sommersa-di-marta-barone-bompiani-editore-un-libro-tra-le-mani/"
251820,1257265810013335553,"Per esempio si è sicuri della crisi demografica perché si vede il rimpicciolimento delle città con le fonti archeologiciche e non si trovano altresì tracce di espansione antropica nelle campagne, sulle cause si brancola fra le ipotesi, più chiaro ora?"
251821,1257266128277118976,"Foto di gente a passeggio con la mascherina e distanziati al nord: PAZZI INCOSCIENTI. Servizio di due giorni fa del tg1 in una città del sud (non ricordo quale, forse Napoli), gente ammassata sul lungomare, ragazzine attaccate a farsi selfie..pochissime mascherine..ma tutto ok."
251822,1257266144756600834,"Ma anche per quello, pensa se sprecassimo le energie per valorizzarla la citta'..."
251823,1257266344623575040,"Bisognerebbe avere una strategia ed una visione del futuro, questi fanno passare per straordinario l'ordinario e non hanno mai messo il naso fuori da casa. Un'occasione unica per rivedere il paradigma della città autocentrica, ma poteva essere presa al volo dalla bella Virgy?"
251824,1257266363976032260,Mio padre è uscito per andare a lavoro e ha detto che c'erano già molte persone in giro senza rispettare le norme. E parliamo di una città come Riccione. Non vedo l'ora si dirvi ve l'avevo detto 
251825,1257266542355582976,"C'ERA (STATO) UNA VOLTA UN UOMO COSI TANTO rispetuoso con le forze del ordine che organizzo con cinque amici suoi in citta diverse questi sei tutti tale giorno si fessero arrestar aposta un giorno perduto intero mentre di parola credenti protocolati ""guarda che a me non mi serve"""
251826,1257266561724923904,Mi perderò altroveee a un passo dalla città chissà dove
251827,1257266598664159235,Se succede qualcosa nella tua città nn è difficile avere informazioni sul caso.Soprattutto se poi diventa pubblico. Le informazioni vanno prese tutte con il dubbio e così è stato. Anzi se leggi i tweet specifico sempre che ciò che mi hanno riferito potrebbe nn essere vero.
251828,1257266995030036482,"Alcune zone sono veramente abbandonate, in mano a queste persone che si definisco “difensori delle minoranze” quando in realtà stanno distruggendo una città meravigliosa"
251829,1257267097450754048,"Sì scusate, ma i controlli dove sono? Qua dove sto io è la sesta - se non settima - volta che passano gli elicotteri per controllare la città dall'alto"
251830,1257267255240515584,"Oggi inizia una nuova fase dell'emergenza sanitaria In questi mesi anche l'arte si è lasciata ispirare dal Coronavirus Ecco alcune opere di street art apparse in giro per il mondo, mentre le città erano deserte "
251831,1257267366452432897,@NicolaPorro spero che mandi in onda le proteste livornesi e di altre città italiane di chi....vuole lavorare
251832,1257267384282464256,Un clima sereno in città 
251833,1257267493581750273,"Da nord a sud, le città nell'avvio della #Fase2 #ANSA - TUTTI I VIDEO"
251834,1257267548799807491,"Quindi oggi è la giornata nazionale dello stagista mandato dal giornale in giro per la città, telefonino alla mano, per filmare un qualsiasi assembramento nei pressi di negozi e mezzi pubblici e continuare a veicolare la narrazione del ""cittadino cattivo e irresponsabile"""
251835,1257267566717919238,Che amore mio lo sai sembra un deserto. La città senza di te
251836,1257267577967042562,È la cosa più probabile essendo partito dalla città wuhan dove sono presenti due laboratori che maneggiano quei virus
251837,1257267594966507520,Lo sapevate che Milano é la seconda città della Puglia dopo Bari? La giornalista l'ha detto davvero o ho capito male io? #Fase2 #tg5
251838,1257267595427880962,"“Non dobbiamo perdere l’occasione di capire che quello che dobbiamo fare è pensare a una città diversa, a delle città che siano più sostenibili, più pulite nell’aria”. A dirlo è l’architetto e urbanista Stefano Boeri, intervenuto a Sky TG24 sulla fase 2 dell’emergenza #Covid19."
251839,1257267643280736258,"C’è un app, si chiama Sanvello. Serve a gestire meglio ansia e tensione. Nella sezione dei suoni puoi trovare pioggia, città, campagna, strepitìo del fuoco, e altri. Mi addormento quasi sempre"
251840,1257267671579668483,"Comunque da ciò che vedo da stamattina,si stanno comportando tutti bene,almeno nella mia città"
251841,1257267761249689600,"Normale i comunistidimerda se non ci guadagnano non dicono nulla !!!. Unica cosa positiva e' che stanno a casa e non si vedono piu' barboni in giro per la citta' , nessuna puzza di erba , e i maschi sono maschi e le donne sono donne !!! gli ibridi sono quasi spariti !!!."
